Region,Comuna,Defunciones,Fecha,Codigo region,Codigo comuna
Los Lagos,Puerto Montt,5,2020-03-03,10,10101.0
Los Lagos,Puerto Montt,6,2020-03-04,10,10101.0
Los Lagos,Puerto Montt,3,2020-03-05,10,10101.0
Los Lagos,Puerto Montt,6,2020-03-06,10,10101.0
Los Lagos,Puerto Montt,9,2020-03-09,10,10101.0
Los Lagos,Puerto Montt,3,2020-03-10,10,10101.0
Los Lagos,Puerto Montt,4,2020-03-11,10,10101.0
Los Lagos,Puerto Montt,5,2020-03-12,10,10101.0
Los Lagos,Puerto Montt,6,2020-03-13,10,10101.0
Los Lagos,Puerto Montt,7,2020-03-16,10,10101.0
Los Lagos,Puerto Montt,1,2020-03-17,10,10101.0
Los Lagos,Puerto Montt,5,2020-03-18,10,10101.0
Los Lagos,Puerto Montt,2,2020-03-19,10,10101.0
Los Lagos,Puerto Montt,2,2020-03-20,10,10101.0
Los Lagos,Puerto Montt,8,2020-03-23,10,10101.0
Los Lagos,Puerto Montt,3,2020-03-24,10,10101.0
Los Lagos,Puerto Montt,2,2020-03-25,10,10101.0
Los Lagos,Puerto Montt,1,2020-03-26,10,10101.0
Los Lagos,Puerto Montt,6,2020-03-27,10,10101.0
Los Lagos,Puerto Montt,11,2020-03-30,10,10101.0
Los Lagos,Puerto Montt,7,2020-03-31,10,10101.0
Los Lagos,Puerto Montt,2,2020-04-01,10,10101.0
Los Lagos,Puerto Montt,9,2020-04-02,10,10101.0
Los Lagos,Puerto Montt,8,2020-04-03,10,10101.0
Los Lagos,Puerto Montt,9,2020-04-06,10,10101.0
Los Lagos,Puerto Montt,3,2020-04-07,10,10101.0
Los Lagos,Puerto Montt,2,2020-04-08,10,10101.0
Los Lagos,Puerto Montt,4,2020-04-09,10,10101.0
Los Lagos,Puerto Montt,22,2020-04-13,10,10101.0
Los Lagos,Puerto Montt,7,2020-04-14,10,10101.0
Los Lagos,Puerto Montt,7,2020-04-15,10,10101.0
Los Lagos,Puerto Montt,13,2020-04-16,10,10101.0
Los Lagos,Puerto Montt,6,2020-04-17,10,10101.0
Los Lagos,Puerto Montt,6,2020-04-20,10,10101.0
Los Lagos,Puerto Montt,5,2020-04-21,10,10101.0
Los Lagos,Puerto Montt,4,2020-04-22,10,10101.0
Los Lagos,Puerto Montt,8,2020-04-23,10,10101.0
Los Lagos,Puerto Montt,4,2020-04-24,10,10101.0
Los Lagos,Puerto Montt,12,2020-04-27,10,10101.0
Los Lagos,Puerto Montt,8,2020-04-28,10,10101.0
Los Lagos,Puerto Montt,3,2020-04-29,10,10101.0
Los Lagos,Puerto Montt,5,2020-04-30,10,10101.0
Los Lagos,Puerto Montt,10,2020-05-04,10,10101.0
Los Lagos,Puerto Montt,5,2020-05-05,10,10101.0
Los Lagos,Puerto Montt,9,2020-05-06,10,10101.0
Los Lagos,Puerto Montt,4,2020-05-07,10,10101.0
Los Lagos,Puerto Montt,6,2020-05-08,10,10101.0
Los Lagos,Puerto Montt,17,2020-05-11,10,10101.0
Los Lagos,Puerto Montt,4,2020-05-12,10,10101.0
Los Lagos,Puerto Montt,4,2020-05-13,10,10101.0
Los Lagos,Puerto Montt,7,2020-05-14,10,10101.0
Los Lagos,Puerto Montt,1,2020-05-15,10,10101.0
Los Lagos,Puerto Montt,8,2020-05-18,10,10101.0
Los Lagos,Puerto Montt,4,2020-05-19,10,10101.0
Los Lagos,Puerto Montt,6,2020-05-20,10,10101.0
Los Lagos,Puerto Montt,8,2020-05-22,10,10101.0
Los Lagos,Puerto Montt,13,2020-05-25,10,10101.0
Los Lagos,Puerto Montt,4,2020-05-26,10,10101.0
Los Lagos,Puerto Varas,1,2020-01-02,10,10109.0
Los Lagos,Puerto Varas,2,2020-01-06,10,10109.0
Los Lagos,Puerto Varas,1,2020-01-07,10,10109.0
Los Lagos,Puerto Varas,1,2020-01-10,10,10109.0
Los Lagos,Puerto Varas,2,2020-01-14,10,10109.0
Los Lagos,Puerto Varas,1,2020-01-15,10,10109.0
Los Lagos,Puerto Varas,1,2020-01-17,10,10109.0
Los Lagos,Puerto Varas,2,2020-01-21,10,10109.0
Los Lagos,Puerto Varas,2,2020-01-24,10,10109.0
Los Lagos,Puerto Varas,1,2020-01-29,10,10109.0
Los Lagos,Puerto Varas,1,2020-01-31,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-03,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-04,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-05,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-10,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-12,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-18,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-21,10,10109.0
Los Lagos,Puerto Varas,1,2020-02-24,10,10109.0
Los Lagos,Puerto Varas,1,2020-03-02,10,10109.0
Los Lagos,Puerto Varas,1,2020-03-06,10,10109.0
Los Lagos,Puerto Varas,1,2020-03-18,10,10109.0
Los Lagos,Puerto Varas,1,2020-03-20,10,10109.0
Los Lagos,Puerto Varas,2,2020-03-23,10,10109.0
Los Lagos,Puerto Varas,1,2020-03-25,10,10109.0
Los Lagos,Puerto Varas,1,2020-03-27,10,10109.0
Los Lagos,Puerto Varas,2,2020-04-01,10,10109.0
Los Lagos,Puerto Varas,3,2020-04-06,10,10109.0
Los Lagos,Puerto Varas,2,2020-04-09,10,10109.0
Los Lagos,Puerto Varas,2,2020-04-15,10,10109.0
Los Lagos,Puerto Varas,3,2020-04-20,10,10109.0
Los Lagos,Puerto Varas,1,2020-04-22,10,10109.0
Los Lagos,Puerto Varas,2,2020-04-27,10,10109.0
Los Lagos,Puerto Varas,1,2020-04-29,10,10109.0
Los Lagos,Puerto Varas,1,2020-04-30,10,10109.0
Los Lagos,Puerto Varas,1,2020-05-04,10,10109.0
Los Lagos,Puerto Varas,1,2020-05-06,10,10109.0
Los Lagos,Puerto Varas,1,2020-05-08,10,10109.0
Los Lagos,Puerto Varas,2,2020-05-11,10,10109.0
Los Lagos,Puerto Varas,2,2020-05-15,10,10109.0
Los Lagos,Puerto Varas,1,2020-05-18,10,10109.0
Los Lagos,Puerto Varas,2,2020-05-22,10,10109.0
Los Lagos,Puerto Varas,2,2020-05-25,10,10109.0
Los Lagos,Quellón,1,2020-01-02,10,10208.0
Los Lagos,Quellón,1,2020-01-06,10,10208.0
Los Lagos,Quellón,1,2020-01-08,10,10208.0
Los Lagos,Quellón,1,2020-01-13,10,10208.0
Los Lagos,Quellón,1,2020-01-14,10,10208.0
Los Lagos,Quellón,1,2020-01-21,10,10208.0
Los Lagos,Quellón,1,2020-02-04,10,10208.0
Los Lagos,Quellón,1,2020-02-05,10,10208.0
Los Lagos,Quellón,1,2020-02-20,10,10208.0
Los Lagos,Quellón,1,2020-02-21,10,10208.0
Los Lagos,Quellón,2,2020-02-25,10,10208.0
Los Lagos,Quellón,2,2020-03-02,10,10208.0
Los Lagos,Quellón,1,2020-03-06,10,10208.0
Los Lagos,Quellón,1,2020-03-09,10,10208.0
Los Lagos,Quellón,1,2020-03-19,10,10208.0
Los Lagos,Quellón,1,2020-03-20,10,10208.0
Los Lagos,Quellón,1,2020-03-23,10,10208.0
Los Lagos,Quellón,1,2020-04-01,10,10208.0
Los Lagos,Quellón,2,2020-04-06,10,10208.0
Los Lagos,Quellón,3,2020-04-13,10,10208.0
Los Lagos,Quellón,1,2020-04-22,10,10208.0
Los Lagos,Quellón,1,2020-04-24,10,10208.0
Los Lagos,Quellón,1,2020-04-27,10,10208.0
Los Lagos,Quellón,1,2020-05-13,10,10208.0
Los Lagos,Quellón,1,2020-05-15,10,10208.0
Los Lagos,Quellón,3,2020-05-18,10,10208.0
Los Lagos,Quellón,2,2020-05-20,10,10208.0
Los Lagos,Quellón,1,2020-05-25,10,10208.0
Los Lagos,Río Negro,1,2020-01-02,10,10305.0
Los Lagos,Río Negro,2,2020-01-06,10,10305.0
Los Lagos,Río Negro,1,2020-01-10,10,10305.0
Los Lagos,Río Negro,1,2020-01-13,10,10305.0
Los Lagos,Río Negro,2,2020-01-15,10,10305.0
Los Lagos,Río Negro,2,2020-01-20,10,10305.0
Los Lagos,Río Negro,1,2020-02-05,10,10305.0
Los Lagos,Río Negro,3,2020-02-06,10,10305.0
Los Lagos,Río Negro,1,2020-03-10,10,10305.0
Los Lagos,Río Negro,1,2020-03-11,10,10305.0
Los Lagos,Río Negro,1,2020-03-13,10,10305.0
Los Lagos,Río Negro,1,2020-03-30,10,10305.0
Los Lagos,Río Negro,1,2020-04-08,10,10305.0
Los Lagos,Río Negro,1,2020-04-20,10,10305.0
Los Lagos,Río Negro,1,2020-04-21,10,10305.0
Los Lagos,Río Negro,1,2020-04-27,10,10305.0
Los Lagos,Río Negro,1,2020-05-04,10,10305.0
Los Lagos,Río Negro,2,2020-05-08,10,10305.0
Los Lagos,Río Negro,1,2020-05-13,10,10305.0
Los Lagos,Río Negro,3,2020-05-15,10,10305.0
Los Lagos,Río Negro,1,2020-05-18,10,10305.0
Los Lagos,Río Negro,1,2020-05-22,10,10305.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-01-02,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-01-03,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-01-06,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-07,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-01-08,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-09,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-01-10,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-13,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-01-14,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-16,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-17,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-01-20,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-21,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-23,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-24,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-01-27,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-28,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-01-29,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-01-30,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-01-31,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,5,2020-02-03,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-02-05,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-02-06,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-02-07,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-02-10,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-02-11,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-02-13,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-02-18,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-02-19,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-02-24,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-02-25,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-02-26,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-02-28,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-03-02,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-03-03,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-03-04,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-03-06,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,4,2020-03-09,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-03-10,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-03-11,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-03-12,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-03-16,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-03-18,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,5,2020-03-19,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-03-20,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-03-23,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-03-26,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-03-27,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-03-30,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-03-31,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-04-01,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-04-02,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,4,2020-04-06,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-04-07,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-04-08,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-04-09,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-04-13,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-04-15,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-04-16,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-04-17,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,3,2020-04-20,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,4,2020-04-27,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-05-04,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-05-12,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-05-13,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-05-14,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,6,2020-05-18,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,1,2020-05-20,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-05-22,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,4,2020-05-25,11,11101.0
Aysén del General Carlos Ibáñez del Campo,Coihaique,2,2020-05-26,11,11101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-01-02,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-01-03,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,10,2020-01-06,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-01-07,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-01-08,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-01-10,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,7,2020-01-13,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-01-14,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,8,2020-01-15,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,5,2020-01-17,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,5,2020-01-20,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-01-21,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-01-22,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-01-23,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,10,2020-01-24,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-01-27,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,5,2020-01-28,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-01-30,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-01-31,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-02-01,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-02-03,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-02-06,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,7,2020-02-07,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-02-10,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,7,2020-02-11,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-02-12,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-02-13,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-02-14,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-02-15,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,8,2020-02-17,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-02-18,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-02-20,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-02-21,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,12,2020-02-24,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-02-25,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-02-26,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-02-27,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-02-28,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,7,2020-03-02,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-03,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-04,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-05,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-03-06,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-09,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-03-10,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,5,2020-03-11,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-03-12,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-13,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,8,2020-03-16,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-17,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-03-18,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-19,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-03-20,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,7,2020-03-23,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-03-24,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-03-25,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-03-26,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-03-27,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-03-30,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-03-31,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-04-01,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-04-02,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-04-03,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-04-05,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-04-06,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-04-08,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-04-11,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-04-13,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-04-14,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-04-15,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-04-16,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,5,2020-04-17,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-04-18,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,11,2020-04-20,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-04-21,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,10,2020-04-23,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-04-24,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,9,2020-04-27,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-04-28,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-04-29,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-04-30,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,7,2020-05-04,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-05-05,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,3,2020-05-06,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,8,2020-05-07,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,7,2020-05-08,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,13,2020-05-11,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,5,2020-05-12,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,8,2020-05-13,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-05-14,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,1,2020-05-15,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-05-18,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,4,2020-05-19,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,5,2020-05-20,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,9,2020-05-22,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,6,2020-05-25,12,12101.0
Magallanes y de la Antártica Chilena,Punta Arenas,2,2020-05-26,12,12101.0
Metropolitana de Santiago,Buin,3,2020-01-02,13,13402.0
Metropolitana de Santiago,Buin,3,2020-01-03,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-04,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-05,13,13402.0
Metropolitana de Santiago,Buin,2,2020-01-06,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-07,13,13402.0
Metropolitana de Santiago,Buin,3,2020-01-08,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-09,13,13402.0
Metropolitana de Santiago,Buin,2,2020-01-10,13,13402.0
Metropolitana de Santiago,Buin,2,2020-01-13,13,13402.0
Metropolitana de Santiago,Buin,2,2020-01-14,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-15,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-16,13,13402.0
Metropolitana de Santiago,Buin,3,2020-01-18,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-20,13,13402.0
Metropolitana de Santiago,Buin,2,2020-01-24,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-25,13,13402.0
Metropolitana de Santiago,Buin,3,2020-01-27,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-28,13,13402.0
Metropolitana de Santiago,Buin,2,2020-01-29,13,13402.0
Metropolitana de Santiago,Buin,2,2020-01-30,13,13402.0
Metropolitana de Santiago,Buin,1,2020-01-31,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-03,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-04,13,13402.0
Metropolitana de Santiago,Buin,3,2020-02-05,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-06,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-07,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-10,13,13402.0
Metropolitana de Santiago,Buin,2,2020-02-12,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-13,13,13402.0
Metropolitana de Santiago,Buin,2,2020-02-14,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-15,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-18,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-19,13,13402.0
Metropolitana de Santiago,Buin,2,2020-02-20,13,13402.0
Metropolitana de Santiago,Buin,3,2020-02-24,13,13402.0
Metropolitana de Santiago,Buin,2,2020-02-25,13,13402.0
Metropolitana de Santiago,Buin,1,2020-02-26,13,13402.0
Metropolitana de Santiago,Buin,3,2020-02-28,13,13402.0
Metropolitana de Santiago,Buin,3,2020-03-03,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-04,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-05,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-06,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-07,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-09,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-10,13,13402.0
Metropolitana de Santiago,Buin,4,2020-03-11,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-12,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-13,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-14,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-16,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-17,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-18,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-19,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-20,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-22,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-23,13,13402.0
Metropolitana de Santiago,Buin,2,2020-03-24,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-25,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-28,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-29,13,13402.0
Metropolitana de Santiago,Buin,1,2020-03-30,13,13402.0
Metropolitana de Santiago,Buin,2,2020-04-02,13,13402.0
Metropolitana de Santiago,Buin,3,2020-04-03,13,13402.0
Metropolitana de Santiago,Buin,2,2020-04-04,13,13402.0
Metropolitana de Santiago,Buin,2,2020-04-05,13,13402.0
Metropolitana de Santiago,Buin,1,2020-04-07,13,13402.0
Metropolitana de Santiago,Buin,2,2020-04-08,13,13402.0
Metropolitana de Santiago,Buin,1,2020-04-09,13,13402.0
